,     Angle,       PSD
1335,58.443,426
1336,58.483,436
1337,58.5231,441
1338,58.5631,442
1339,58.6031,379
1340,58.6431,419
1341,58.6832,433
1342,58.7232,449
1343,58.7632,411
1344,58.8033,392
1345,58.8433,425
1346,58.8833,417
1347,58.9234,448
1348,58.9634,405
1349,59.0034,428
1350,59.0435,422
1351,59.0835,416
1352,59.1235,441
1353,59.1636,443
1354,59.2036,446
1355,59.2436,408
1356,59.2837,419
1357,59.3237,411
1358,59.3637,426
1359,59.4038,397
1360,59.4438,407
1361,59.4838,413
1362,59.5239,435
1363,59.5639,428
1364,59.6039,413
1365,59.644,412
1366,59.684,438
1367,59.724,454
1368,59.764,416
1369,59.8041,442
1370,59.8441,420
1371,59.8841,424
1372,59.9242,437
1373,59.9642,408
1374,60.0042,440
1375,60.0443,420
1376,60.0843,445
1377,60.1243,434
1378,60.1644,419
1379,60.2044,390
1380,60.2444,367
1381,60.2845,403
1382,60.3245,399
1383,60.3645,440
1384,60.4046,426
1385,60.4446,414
1386,60.4846,401
1387,60.5247,391
1388,60.5647,407
1389,60.6047,408
1390,60.6448,413
1391,60.6848,417
1392,60.7248,410
1393,60.7649,406
1394,60.8049,416
1395,60.8449,376
1396,60.885,418
1397,60.925,389
1398,60.965,402
1399,61.005,384
1400,61.0451,406
1401,61.0851,402
1402,61.1251,386
1403,61.1652,394
1404,61.2052,414
1405,61.2452,377
1406,61.2853,423
1407,61.3253,395
1408,61.3653,392
1409,61.4054,413
1410,61.4454,406
1411,61.4854,381
1412,61.5255,385
1413,61.5655,383
1414,61.6055,403
1415,61.6456,433
1416,61.6856,370
1417,61.7256,413
1418,61.7657,422
1419,61.8057,404
1420,61.8457,379
1421,61.8858,397
1422,61.9258,401
