,     Angle,       PSD
501,25.0561,1786
502,25.0962,1710
503,25.1362,1769
504,25.1762,1752
505,25.2163,1747
506,25.2563,1666
507,25.2963,1739
508,25.3364,1693
509,25.3764,1679
510,25.4164,1640
511,25.4565,1710
512,25.4965,1640
513,25.5365,1662
514,25.5766,1610
515,25.6166,1604
516,25.6566,1587
517,25.6966,1678
518,25.7367,1691
519,25.7767,1620
520,25.8167,1600
521,25.8568,1567
522,25.8968,1646
523,25.9368,1591
524,25.9769,1571
525,26.0169,1607
526,26.0569,1556
527,26.097,1561
528,26.137,1621
529,26.177,1519
530,26.2171,1514
531,26.2571,1552
532,26.2971,1652
533,26.3372,1523
534,26.3772,1593
535,26.4172,1519
536,26.4573,1531
537,26.4973,1580
538,26.5373,1522
539,26.5774,1532
540,26.6174,1505
541,26.6574,1666
542,26.6975,1566
543,26.7375,1556
544,26.7775,1472
545,26.8175,1494
546,26.8576,1425
547,26.8976,1562
548,26.9376,1508
549,26.9777,1508
550,27.0177,1553
551,27.0577,1462
552,27.0978,1451
553,27.1378,1502
554,27.1778,1425
555,27.2179,1532
556,27.2579,1438
557,27.2979,1434
558,27.338,1471
559,27.378,1385
560,27.418,1399
561,27.4581,1489
562,27.4981,1499
563,27.5381,1471
564,27.5782,1512
565,27.6182,1487
566,27.6582,1448
567,27.6983,1386
568,27.7383,1387
569,27.7783,1435
570,27.8184,1377
571,27.8584,1419
572,27.8984,1440
573,27.9385,1531
574,27.9785,1399
575,28.0185,1381
576,28.0585,1422
577,28.0986,1388
578,28.1386,1413
579,28.1786,1384
580,28.2187,1377
581,28.2587,1383
582,28.2987,1371
583,28.3388,1365
584,28.3788,1365
585,28.4188,1396
586,28.4589,1444
587,28.4989,1390
588,28.5389,1432
589,28.579,1462
590,28.619,1386
591,28.659,1442
592,28.6991,1340
593,28.7391,1448
594,28.7791,1384
595,28.8192,1427
596,28.8592,1374
597,28.8992,1412
598,28.9393,1398
599,28.9793,1383
600,29.0193,1338
601,29.0594,1449
