Batch	scan001
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	16/01/2025
Time Collected	02:55:44
Entries	Data Points
nm	A
367.5	0.133
368.0	0.128
368.5	0.122
369.0	0.115
369.5	0.110
370.0	0.109
370.5	0.111
371.0	0.113
371.5	0.113
372.0	0.108
372.5	0.097
373.0	0.083
373.5	0.074
374.0	0.077
374.5	0.089
375.0	0.101
375.5	0.106
376.0	0.104
376.5	0.102
377.0	0.103
377.5	0.105
378.0	0.104
378.5	0.099
379.0	0.094
379.5	0.090
380.0	0.087
380.5	0.083
381.0	0.082
381.5	0.082
382.0	0.083
382.5	0.082
383.0	0.082
383.5	0.083
384.0	0.081
384.5	0.074
385.0	0.066
385.5	0.064
386.0	0.069
386.5	0.075
387.0	0.079
387.5	0.079
388.0	0.077
388.5	0.079
389.0	0.083
389.5	0.085
390.0	0.080
390.5	0.072
391.0	0.067
391.5	0.068
392.0	0.070
392.5	0.072
393.0	0.070
393.5	0.067
394.0	0.065
394.5	0.066
395.0	0.067
395.5	0.066
396.0	0.060
396.5	0.056
397.0	0.059
397.5	0.067
398.0	0.075
398.5	0.076
399.0	0.071
399.5	0.065
400.0	0.062
400.5	0.062
401.0	0.063
401.5	0.063
402.0	0.063
402.5	0.061
403.0	0.059
403.5	0.058
404.0	0.057
404.5	0.058
405.0	0.060
405.5	0.063
406.0	0.064
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
