Batch	scan007
374.0	0.091
374.5	0.086
375.0	0.079
375.5	0.075
376.0	0.074
376.5	0.074
377.0	0.071
377.5	0.065
378.0	0.063
378.5	0.065
379.0	0.066
379.5	0.061
380.0	0.048
380.5	0.038
381.0	0.040
381.5	0.055
382.0	0.069
382.5	0.072
383.0	0.060
383.5	0.046
384.0	0.039
384.5	0.043
385.0	0.049
385.5	0.051
386.0	0.048
386.5	0.043
387.0	0.042
387.5	0.044
388.0	0.046
388.5	0.045
389.0	0.041
389.5	0.038
390.0	0.038
390.5	0.041
391.0	0.048
391.5	0.055
392.0	0.059
392.5	0.060
393.0	0.062
393.5	0.066
394.0	0.069
394.5	0.064
395.0	0.051
395.5	0.036
396.0	0.029
396.5	0.029
397.0	0.030
397.5	0.030
398.0	0.028
398.5	0.028
399.0	0.027
399.5	0.026
400.0	0.025
400.5	0.024
401.0	0.025
401.5	0.028
402.0	0.029
402.5	0.032
403.0	0.035
403.5	0.038
404.0	0.039
404.5	0.037
405.0	0.034
405.5	0.032
406.0	0.030
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
