Batch	scan003
371.0	0.107
371.5	0.107
372.0	0.101
372.5	0.096
373.0	0.103
373.5	0.102
374.0	0.088
374.5	0.089
375.0	0.096
375.5	0.082
376.0	0.075
376.5	0.091
377.0	0.096
377.5	0.087
378.0	0.097
378.5	0.123
379.0	0.119
379.5	0.092
380.0	0.087
380.5	0.087
381.0	0.078
381.5	0.081
382.0	0.094
382.5	0.102
383.0	0.102
383.5	0.096
384.0	0.082
384.5	0.063
385.0	0.065
385.5	0.095
386.0	0.107
386.5	0.092
387.0	0.078
387.5	0.071
388.0	0.074
388.5	0.087
389.0	0.099
389.5	0.106
390.0	0.099
390.5	0.074
391.0	0.061
391.5	0.072
392.0	0.072
392.5	0.063
393.0	0.077
393.5	0.089
394.0	0.082
394.5	0.078
395.0	0.071
395.5	0.063
396.0	0.069
396.5	0.078
397.0	0.077
397.5	0.065
398.0	0.058
398.5	0.058
399.0	0.059
399.5	0.068
400.0	0.084
400.5	0.082
401.0	0.063
401.5	0.062
402.0	0.083
402.5	0.094
403.0	0.084
403.5	0.065
404.0	0.056
404.5	0.060
405.0	0.071
405.5	0.077
406.0	0.069
406.5	0.046
407.0	0.029
407.5	0.032
408.0	0.042
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
