Batch	scan005
372.0	0.085
372.5	0.084
373.0	0.091
373.5	0.100
374.0	0.107
374.5	0.106
375.0	0.098
375.5	0.088
376.0	0.083
376.5	0.084
377.0	0.089
377.5	0.090
378.0	0.087
378.5	0.083
379.0	0.084
379.5	0.088
380.0	0.091
380.5	0.087
381.0	0.081
381.5	0.078
382.0	0.079
382.5	0.081
383.0	0.080
383.5	0.074
384.0	0.065
384.5	0.059
385.0	0.058
385.5	0.059
386.0	0.059
386.5	0.057
387.0	0.057
387.5	0.060
388.0	0.064
388.5	0.064
389.0	0.058
389.5	0.051
390.0	0.050
390.5	0.054
391.0	0.061
391.5	0.066
392.0	0.067
392.5	0.066
393.0	0.063
393.5	0.059
394.0	0.058
394.5	0.059
395.0	0.061
395.5	0.059
396.0	0.054
396.5	0.050
397.0	0.051
397.5	0.059
398.0	0.068
398.5	0.074
399.0	0.074
399.5	0.069
400.0	0.062
400.5	0.054
401.0	0.048
401.5	0.045
402.0	0.043
402.5	0.041
403.0	0.043
403.5	0.049
404.0	0.056
404.5	0.058
405.0	0.056
405.5	0.052
406.0	0.049
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
