Batch	scan010
363.5	0.302
364.0	0.298
364.5	0.294
365.0	0.289
365.5	0.278
366.0	0.266
366.5	0.256
367.0	0.253
367.5	0.255
368.0	0.256
368.5	0.253
369.0	0.245
369.5	0.238
370.0	0.234
370.5	0.232
371.0	0.230
371.5	0.227
372.0	0.223
372.5	0.217
373.0	0.212
373.5	0.212
374.0	0.214
374.5	0.216
375.0	0.216
375.5	0.213
376.0	0.209
376.5	0.206
377.0	0.200
377.5	0.189
378.0	0.175
378.5	0.166
379.0	0.166
379.5	0.169
380.0	0.165
380.5	0.159
381.0	0.158
381.5	0.166
382.0	0.176
382.5	0.178
383.0	0.172
383.5	0.164
384.0	0.160
384.5	0.159
385.0	0.160
385.5	0.159
386.0	0.157
386.5	0.155
387.0	0.151
387.5	0.150
388.0	0.152
388.5	0.157
389.0	0.160
389.5	0.160
390.0	0.154
390.5	0.146
391.0	0.136
391.5	0.128
392.0	0.125
392.5	0.125
393.0	0.127
393.5	0.128
394.0	0.127
394.5	0.128
395.0	0.129
395.5	0.129
396.0	0.125
396.5	0.119
397.0	0.113
397.5	0.109
398.0	0.109
398.5	0.110
399.0	0.110
399.5	0.107
400.0	0.104
400.5	0.106
401.0	0.110
401.5	0.114
402.0	0.111
402.5	0.105
403.0	0.101
403.5	0.101
404.0	0.105
404.5	0.110
405.0	0.112
405.5	0.109
406.0	0.103
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
