Batch	scan005
372.5	0.087
373.0	0.083
373.5	0.077
374.0	0.075
374.5	0.077
375.0	0.075
375.5	0.064
376.0	0.050
376.5	0.042
377.0	0.043
377.5	0.051
378.0	0.057
378.5	0.058
379.0	0.054
379.5	0.048
380.0	0.042
380.5	0.037
381.0	0.036
381.5	0.040
382.0	0.046
382.5	0.051
383.0	0.053
383.5	0.050
384.0	0.048
384.5	0.049
385.0	0.051
385.5	0.055
386.0	0.060
386.5	0.061
387.0	0.056
387.5	0.044
388.0	0.030
388.5	0.020
389.0	0.019
389.5	0.024
390.0	0.031
390.5	0.037
391.0	0.040
391.5	0.038
392.0	0.033
392.5	0.030
393.0	0.031
393.5	0.037
394.0	0.043
394.5	0.046
395.0	0.045
395.5	0.041
396.0	0.039
396.5	0.040
397.0	0.041
397.5	0.040
398.0	0.038
398.5	0.039
399.0	0.043
399.5	0.046
400.0	0.048
400.5	0.050
401.0	0.049
401.5	0.044
402.0	0.039
402.5	0.038
403.0	0.043
403.5	0.051
404.0	0.056
404.5	0.057
405.0	0.056
405.5	0.055
406.0	0.051
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
