Batch,scan004
367.0,0.213
367.5,0.212
368.0,0.210
368.5,0.206
369.0,0.203
369.5,0.200
370.0,0.196
370.5,0.189
371.0,0.183
371.5,0.178
372.0,0.178
372.5,0.180
373.0,0.185
373.5,0.185
374.0,0.178
374.5,0.168
375.0,0.163
375.5,0.166
376.0,0.172
376.5,0.171
377.0,0.165
377.5,0.158
378.0,0.154
378.5,0.157
379.0,0.167
379.5,0.178
380.0,0.179
380.5,0.169
381.0,0.157
381.5,0.155
382.0,0.161
382.5,0.167
383.0,0.167
383.5,0.162
384.0,0.155
384.5,0.147
385.0,0.140
385.5,0.136
386.0,0.136
386.5,0.137
387.0,0.137
387.5,0.136
388.0,0.137
388.5,0.142
389.0,0.146
389.5,0.146
390.0,0.142
390.5,0.138
391.0,0.136
391.5,0.134
392.0,0.135
392.5,0.139
393.0,0.143
393.5,0.141
394.0,0.134
394.5,0.124
395.0,0.118
395.5,0.117
396.0,0.117
396.5,0.118
397.0,0.118
397.5,0.118
398.0,0.117
398.5,0.116
399.0,0.114
399.5,0.112
400.0,0.113
400.5,0.119
401.0,0.127
401.5,0.132
402.0,0.130
402.5,0.122
403.0,0.112
403.5,0.102
404.0,0.093
404.5,0.088
405.0,0.086
405.5,0.089
406.0,0.094
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
