Batch,scan005
368.0,0.163
368.5,0.159
369.0,0.156
369.5,0.154
370.0,0.152
370.5,0.148
371.0,0.143
371.5,0.135
372.0,0.130
372.5,0.130
373.0,0.137
373.5,0.142
374.0,0.139
374.5,0.131
375.0,0.128
375.5,0.133
376.0,0.139
376.5,0.140
377.0,0.137
377.5,0.134
378.0,0.132
378.5,0.130
379.0,0.127
379.5,0.125
380.0,0.124
380.5,0.124
381.0,0.123
381.5,0.123
382.0,0.122
382.5,0.122
383.0,0.122
383.5,0.122
384.0,0.118
384.5,0.106
385.0,0.091
385.5,0.085
386.0,0.094
386.5,0.111
387.0,0.121
387.5,0.118
388.0,0.107
388.5,0.097
389.0,0.095
389.5,0.100
390.0,0.105
390.5,0.102
391.0,0.091
391.5,0.080
392.0,0.077
392.5,0.082
393.0,0.089
393.5,0.092
394.0,0.090
394.5,0.086
395.0,0.083
395.5,0.084
396.0,0.087
396.5,0.089
397.0,0.089
397.5,0.087
398.0,0.084
398.5,0.083
399.0,0.083
399.5,0.081
400.0,0.079
400.5,0.079
401.0,0.081
401.5,0.082
402.0,0.080
402.5,0.076
403.0,0.071
403.5,0.067
404.0,0.064
404.5,0.063
405.0,0.063
405.5,0.064
406.0,0.066
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
