Batch,scan002
363.5,0.316
364.0,0.310
364.5,0.308
365.0,0.306
365.5,0.302
366.0,0.293
366.5,0.283
367.0,0.273
367.5,0.266
368.0,0.260
368.5,0.258
369.0,0.257
369.5,0.255
370.0,0.252
370.5,0.247
371.0,0.236
371.5,0.218
372.0,0.196
372.5,0.180
373.0,0.178
373.5,0.193
374.0,0.214
374.5,0.230
375.0,0.233
375.5,0.225
376.0,0.214
376.5,0.208
377.0,0.209
377.5,0.212
378.0,0.210
378.5,0.198
379.0,0.187
379.5,0.186
380.0,0.199
380.5,0.217
381.0,0.226
381.5,0.222
382.0,0.208
382.5,0.191
383.0,0.180
383.5,0.174
384.0,0.169
384.5,0.161
385.0,0.153
385.5,0.150
386.0,0.155
386.5,0.163
387.0,0.170
387.5,0.173
388.0,0.175
388.5,0.177
389.0,0.177
389.5,0.173
390.0,0.164
390.5,0.156
391.0,0.151
391.5,0.152
392.0,0.155
392.5,0.159
393.0,0.159
393.5,0.153
394.0,0.144
394.5,0.135
395.0,0.132
395.5,0.136
396.0,0.140
396.5,0.141
397.0,0.139
397.5,0.137
398.0,0.137
398.5,0.136
399.0,0.130
399.5,0.119
400.0,0.112
400.5,0.112
401.0,0.121
401.5,0.130
402.0,0.133
402.5,0.130
403.0,0.124
403.5,0.118
404.0,0.115
404.5,0.115
405.0,0.117
405.5,0.119
406.0,0.121
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
