Batch,scan002
537.0,83.337
538.0,83.120
539.0,82.745
540.0,82.950
541.0,83.184
542.0,83.268
543.0,83.569
544.0,83.490
545.0,83.158
546.0,83.302
547.0,83.528
548.0,83.786
549.0,84.296
550.0,84.351
551.0,83.910
552.0,83.930
553.0,84.354
554.0,84.435
555.0,84.184
556.0,84.166
557.0,84.590
558.0,84.893
559.0,85.099
560.0,85.176
561.0,84.344
562.0,83.669
563.0,84.333
564.0,85.238
565.0,85.489
566.0,85.578
567.0,85.977
568.0,85.912
569.0,84.898
570.0,84.082
571.0,84.171
572.0,84.921
573.0,85.779
574.0,85.626
575.0,84.839
576.0,84.996
577.0,85.555
578.0,85.605
579.0,85.919
580.0,86.600
581.0,86.802
582.0,86.520
583.0,86.519
584.0,86.973
585.0,87.120
586.0,86.808
587.0,86.787
588.0,87.095
589.0,87.143
590.0,86.933
591.0,86.934
592.0,87.249
593.0,87.572
594.0,87.662
595.0,87.598
596.0,87.459
597.0,87.200
598.0,87.146
599.0,87.373
600.0,87.494
601.0,87.582
602.0,87.614
603.0,87.513
604.0,87.630
605.0,87.869
606.0,87.964
607.0,88.059
608.0,88.208
609.0,88.162
610.0,88.055
611.0,88.231
612.0,88.311
613.0,88.079
614.0,87.925
615.0,87.995
616.0,88.177
617.0,88.261
618.0,88.216
619.0,88.203
620.0,88.258
621.0,88.355
622.0,88.351
623.0,88.304
624.0,88.405
625.0,88.453
626.0,88.503
627.0,88.680
628.0,88.639
629.0,88.512
630.0,88.641
631.0,88.728
632.0,88.516
633.0,88.329
634.0,88.460
635.0,88.632
636.0,88.644
637.0,88.848
638.0,89.179
639.0,89.053
640.0,88.599
641.0,88.530
642.0,88.803
643.0,88.840
644.0,88.694
645.0,88.654
646.0,88.813
647.0,89.059
648.0,89.093
649.0,88.986
650.0,88.826
651.0,88.681
652.0,88.830
653.0,89.090
654.0,89.134
655.0,89.114
656.0,89.166
657.0,89.049
658.0,88.825
659.0,88.958
660.0,89.176
661.0,89.109
662.0,89.176
663.0,89.359
664.0,89.359
665.0,89.363
666.0,89.414
667.0,89.273
668.0,89.042
669.0,89.158
670.0,89.546
671.0,89.707
672.0,89.562
673.0,89.501
674.0,89.511
675.0,89.279
676.0,88.983
677.0,88.906
678.0,89.192
679.0,89.471
680.0,89.398
681.0,89.567
682.0,89.918
683.0,89.700
684.0,89.333
685.0,89.416
686.0,89.433
687.0,89.237
688.0,89.323
689.0,89.587
690.0,89.706
691.0,89.482
692.0,89.109
693.0,89.354
694.0,89.929
695.0,89.784
696.0,89.430
697.0,89.627
698.0,89.787
699.0,89.565
700.0,89.400
701.0,89.697
702.0,90.055
703.0,89.757
704.0,89.481
705.0,89.937
706.0,90.190
707.0,89.835
708.0,89.654
709.0,89.878
710.0,90.028
711.0,89.841
712.0,89.732
713.0,89.958
714.0,90.030
715.0,89.832
716.0,89.869
717.0,90.043
718.0,89.969
719.0,90.037
720.0,90.395
721.0,90.363
722.0,89.967
723.0,89.939
724.0,90.209
725.0,90.340
726.0,90.352
727.0,90.308
728.0,90.192
729.0,90.167
730.0,90.311
731.0,90.409
732.0,90.445
733.0,90.408
734.0,90.139
735.0,89.937
736.0,89.981
737.0,90.160
738.0,90.478
739.0,90.669
740.0,90.616
741.0,90.484
742.0,90.365
743.0,90.462
744.0,90.579
745.0,90.566
746.0,90.809
747.0,XXX.XXX
748.0,XXX.XXX
749.0,XXX.XXX
750.0,XXX.XXX
