,     Angle,       PSD
730,34.2235,1119
731,34.2635,1110
732,34.3036,1130
733,34.3436,1141
734,34.3836,1108
735,34.4237,1085
736,34.4637,1136
737,34.5037,1101
738,34.5438,1126
739,34.5838,1149
740,34.6238,1149
741,34.6639,1162
742,34.7039,1141
743,34.7439,1178
744,34.784,1176
745,34.824,1126
746,34.864,1227
747,34.9041,1141
748,34.9441,1116
749,34.9841,1085
750,35.0241,1102
751,35.0642,1080
752,35.1042,1081
753,35.1442,1096
754,35.1843,1103
755,35.2243,1154
756,35.2643,1167
757,35.3044,1095
758,35.3444,1075
759,35.3844,1154
760,35.4245,1094
761,35.4645,1076
762,35.5045,1105
763,35.5446,1017
764,35.5846,1074
765,35.6246,1071
766,35.6647,1055
767,35.7047,1122
768,35.7447,1121
769,35.7848,1132
770,35.8248,1038
771,35.8648,1085
772,35.9049,1114
773,35.9449,1122
774,35.9849,1187
775,36.025,1082
776,36.065,1126
777,36.105,1124
778,36.1451,1163
779,36.1851,1058
780,36.2251,1157
781,36.2651,1145
782,36.3052,1058
783,36.3452,999
784,36.3852,1070
785,36.4253,1124
786,36.4653,1130
787,36.5053,1088
788,36.5454,1052
789,36.5854,1063
790,36.6254,1058
791,36.6655,1067
792,36.7055,1073
793,36.7455,1129
794,36.7856,1028
795,36.8256,1079
796,36.8656,1097
797,36.9057,1115
798,36.9457,1098
799,36.9857,1109
800,37.0258,1129
801,37.0658,1028
802,37.1058,1080
803,37.1459,1092
804,37.1859,1083
805,37.2259,1077
806,37.266,1113
807,37.306,1068
808,37.346,1014
809,37.386,1075
810,37.4261,1134
811,37.4661,1073
812,37.5061,1060
813,37.5462,1034
814,37.5862,1034
815,37.6262,1040
816,37.6663,1007
817,37.7063,1057
818,37.7463,1064
819,37.7864,1021
820,37.8264,1029
821,37.8664,981
822,37.9065,1059
823,37.9465,1102
824,37.9865,1054
825,38.0266,1039
826,38.0666,1110
827,38.1066,1028
828,38.1467,1003
829,38.1867,1090
830,38.2267,1039
831,38.2668,1054
832,38.3068,989
833,38.3468,1087
834,38.3869,1005
835,38.4269,1053
836,38.4669,1065
837,38.507,1041
838,38.547,1011
839,38.587,1082
840,38.627,1086
841,38.6671,1048
842,38.7071,1038
843,38.7471,1081
844,38.7872,1017
845,38.8272,1063
846,38.8672,1071
847,38.9073,1074
848,38.9473,1125
849,38.9873,969
850,39.0274,982
851,39.0674,1051
852,39.1074,1055
853,39.1475,997
854,39.1875,1030
855,39.2275,1039
856,39.2676,1082
857,39.3076,998
858,39.3476,1085
859,39.3877,1029
860,39.4277,1007
861,39.4677,1069
862,39.5078,1036
863,39.5478,1029
864,39.5878,1065
865,39.6279,1020
866,39.6679,1016
867,39.7079,969
868,39.7479,997
869,39.788,999
870,39.828,1082
871,39.868,1029
872,39.9081,1017
873,39.9481,1025
874,39.9881,1029
875,40.0282,1043
876,40.0682,1013
877,40.1082,1007
878,40.1483,998
879,40.1883,1022
880,40.2283,998
881,40.2684,970
882,40.3084,997
883,40.3484,993
884,40.3885,962
885,40.4285,965
886,40.4685,975
887,40.5086,989
888,40.5486,1068
889,40.5886,992
890,40.6287,922
891,40.6687,1016
892,40.7087,1017
893,40.7488,997
894,40.7888,1000
895,40.8288,1014
896,40.8689,1053
897,40.9089,1011
898,40.9489,1009
899,40.9889,971
900,41.029,955
901,41.069,973
902,41.109,958
903,41.1491,954
904,41.1891,999
905,41.2291,963
906,41.2692,994
907,41.3092,1013
908,41.3492,928
909,41.3893,972
910,41.4293,1022
911,41.4693,929
912,41.5094,964
913,41.5494,1013
914,41.5894,983
915,41.6295,919
916,41.6695,892
917,41.7095,957
918,41.7496,941
919,41.7896,942
920,41.8296,922
921,41.8697,989
922,41.9097,964
923,41.9497,970
924,41.9898,976
925,42.0298,943
926,42.0698,1000
927,42.1098,949
928,42.1499,888
929,42.1899,941
930,42.2299,919
931,42.27,929
932,42.31,905
933,42.35,939
934,42.3901,966
935,42.4301,953
936,42.4701,989
937,42.5102,927
938,42.5502,871
939,42.5902,959
940,42.6303,922
941,42.6703,900
942,42.7103,912
943,42.7504,875
944,42.7904,917
945,42.8304,901
946,42.8705,894
947,42.9105,981
948,42.9505,940
949,42.9906,921
950,43.0306,946
951,43.0706,930
952,43.1107,940
953,43.1507,904
954,43.1907,925
955,43.2308,901
956,43.2708,909
957,43.3108,863
958,43.3508,918
959,43.3909,838
960,43.4309,886
961,43.4709,889
962,43.511,927
963,43.551,911
964,43.591,904
965,43.6311,842
966,43.6711,897
967,43.7111,866
968,43.7512,845
969,43.7912,862
970,43.8312,934
971,43.8713,834
972,43.9113,804
973,43.9513,876
974,43.9914,928
975,44.0314,831
976,44.0714,869
977,44.1115,881
978,44.1515,906
979,44.1915,854
980,44.2316,829
981,44.2716,871
982,44.3116,835
983,44.3517,845
984,44.3917,867
985,44.4317,828
986,44.4717,851
987,44.5118,779
988,44.5518,913
989,44.5918,804
990,44.6319,881
991,44.6719,825
992,44.7119,848
993,44.752,823
994,44.792,810
995,44.832,840
996,44.8721,858
997,44.9121,828
998,44.9521,840
999,44.9922,890
1000,45.0322,856
1001,45.0722,809
1002,45.1123,861
1003,45.1523,828
1004,45.1923,822
1005,45.2324,849
1006,45.2724,799
1007,45.3124,796
1008,45.3525,803
1009,45.3925,779
1010,45.4325,863
1011,45.4726,791
1012,45.5126,879
1013,45.5526,818
1014,45.5927,813
1015,45.6327,797
1016,45.6727,827
1017,45.7127,769
1018,45.7528,756
1019,45.7928,764
1020,45.8328,829
1021,45.8729,792
1022,45.9129,805
1023,45.9529,752
1024,45.993,833
1025,46.033,763
1026,46.073,796
1027,46.1131,839
1028,46.1531,805
1029,46.1931,763
1030,46.2332,793
1031,46.2732,776
1032,46.3132,796
1033,46.3533,767
1034,46.3933,829
1035,46.4333,773
1036,46.4734,780
1037,46.5134,789
1038,46.5534,788
1039,46.5935,781
1040,46.6335,738
1041,46.6735,717
1042,46.7136,758
1043,46.7536,764
1044,46.7936,766
1045,46.8336,759
1046,46.8737,767
1047,46.9137,762
1048,46.9537,706
1049,46.9938,726
1050,47.0338,801
1051,47.0738,744
1052,47.1139,741
1053,47.1539,743
1054,47.1939,759
1055,47.234,727
1056,47.274,754
1057,47.314,732
1058,47.3541,699
1059,47.3941,719
1060,47.4341,736
1061,47.4742,696
1062,47.5142,745
1063,47.5542,711
1064,47.5943,747
1065,47.6343,720
1066,47.6743,697
1067,47.7144,741
1068,47.7544,719
1069,47.7944,712
1070,47.8345,651
1071,47.8745,724
1072,47.9145,727
1073,47.9546,663
1074,47.9946,652
1075,48.0346,657
1076,48.0746,686
1077,48.1147,713
1078,48.1547,696
1079,48.1947,687
1080,48.2348,681
1081,48.2748,696
1082,48.3148,715
1083,48.3549,695
1084,48.3949,722
1085,48.4349,680
1086,48.475,725
1087,48.515,711
1088,48.555,689
1089,48.5951,652
1090,48.6351,641
1091,48.6751,644
1092,48.7152,677
1093,48.7552,697
1094,48.7952,674
1095,48.8353,634
1096,48.8753,700
1097,48.9153,638
1098,48.9554,650
1099,48.9954,651
1100,49.0354,636
1101,49.0755,688
1102,49.1155,616
1103,49.1555,611
1104,49.1955,689
1105,49.2356,642
1106,49.2756,633
1107,49.3156,636
1108,49.3557,700
1109,49.3957,669
1110,49.4357,682
1111,49.4758,658
1112,49.5158,634
1113,49.5558,627
1114,49.5959,616
1115,49.6359,639
1116,49.6759,633
1117,49.716,684
1118,49.756,655
1119,49.796,657
1120,49.8361,580
1121,49.8761,643
1122,49.9161,614
1123,49.9562,635
1124,49.9962,635
1125,50.0362,625
1126,50.0763,614
1127,50.1163,583
1128,50.1563,626
1129,50.1964,608
1130,50.2364,613
1131,50.2764,633
1132,50.3165,639
1133,50.3565,610
1134,50.3965,597
1135,50.4365,605
1136,50.4766,618
1137,50.5166,569
1138,50.5566,603
1139,50.5967,595
1140,50.6367,608
1141,50.6767,575
1142,50.7168,602
1143,50.7568,629
1144,50.7968,582
1145,50.8369,611
1146,50.8769,575
1147,50.9169,591
1148,50.957,601
1149,50.997,587
1150,51.037,527
1151,51.0771,619
1152,51.1171,602
1153,51.1571,571
1154,51.1972,559
1155,51.2372,568
1156,51.2772,595
1157,51.3173,560
1158,51.3573,554
1159,51.3973,633
1160,51.4374,604
1161,51.4774,577
1162,51.5174,593
1163,51.5574,578
1164,51.5975,582
1165,51.6375,537
1166,51.6775,582
1167,51.7176,607
1168,51.7576,548
1169,51.7976,582
1170,51.8377,562
1171,51.8777,530
1172,51.9177,542
1173,51.9578,513
1174,51.9978,620
1175,52.0378,562
1176,52.0779,568
1177,52.1179,603
1178,52.1579,540
1179,52.198,553
1180,52.238,582
1181,52.278,570
1182,52.3181,542
1183,52.3581,527
1184,52.3981,554
1185,52.4382,563
1186,52.4782,563
1187,52.5182,521
1188,52.5583,526
1189,52.5983,533
1190,52.6383,501
1191,52.6784,524
1192,52.7184,491
1193,52.7584,546
1194,52.7984,568
1195,52.8385,534
1196,52.8785,557
1197,52.9185,557
1198,52.9586,543
1199,52.9986,495
1200,53.0386,501
1201,53.0787,525
1202,53.1187,522
1203,53.1587,512
1204,53.1988,550
1205,53.2388,565
1206,53.2788,530
1207,53.3189,548
1208,53.3589,517
1209,53.3989,587
1210,53.439,513
1211,53.479,531
1212,53.519,515
1213,53.5591,560
1214,53.5991,581
1215,53.6391,495
1216,53.6792,614
1217,53.7192,535
1218,53.7592,565
1219,53.7993,571
1220,53.8393,546
1221,53.8793,497
1222,53.9193,560
1223,53.9594,557
1224,53.9994,522
1225,54.0394,516
1226,54.0795,540
1227,54.1195,513
1228,54.1595,561
1229,54.1996,497
1230,54.2396,557
1231,54.2796,520
1232,54.3197,495
1233,54.3597,508
1234,54.3997,527
1235,54.4398,510
1236,54.4798,546
1237,54.5198,507
1238,54.5599,524
1239,54.5999,542
1240,54.6399,531
1241,54.68,490
1242,54.72,459
1243,54.76,535
1244,54.8001,485
1245,54.8401,545
1246,54.8801,533
1247,54.9202,535
1248,54.9602,480
1249,55.0002,523
1250,55.0402,503
1251,55.0803,473
1252,55.1203,497
1253,55.1603,543
1254,55.2004,515
1255,55.2404,542
1256,55.2804,509
1257,55.3205,491
1258,55.3605,474
1259,55.4005,495
1260,55.4406,472
1261,55.4806,508
1262,55.5206,484
1263,55.5607,487
1264,55.6007,492
1265,55.6407,464
1266,55.6808,513
1267,55.7208,507
1268,55.7608,494
1269,55.8009,472
1270,55.8409,538
1271,55.8809,503
1272,55.921,498
1273,55.961,489
1274,56.001,505
1275,56.0411,467
1276,56.0811,518
1277,56.1211,493
1278,56.1612,427
1279,56.2012,472
1280,56.2412,490
1281,56.2812,522
1282,56.3213,496
1283,56.3613,475
1284,56.4013,466
1285,56.4414,500
1286,56.4814,466
1287,56.5214,475
1288,56.5615,462
1289,56.6015,510
1290,56.6415,483
1291,56.6816,511
1292,56.7216,440
1293,56.7616,504
1294,56.8017,481
1295,56.8417,456
1296,56.8817,479
1297,56.9218,452
1298,56.9618,488
1299,57.0018,493
1300,57.0419,486
1301,57.0819,502
1302,57.1219,469
1303,57.162,479
1304,57.202,477
1305,57.242,456
1306,57.2821,451
1307,57.3221,434
1308,57.3621,460
1309,57.4021,447
1310,57.4422,431
1311,57.4822,482
1312,57.5222,497
1313,57.5623,435
1314,57.6023,470
1315,57.6423,453
1316,57.6824,499
1317,57.7224,391
1318,57.7624,441
1319,57.8025,488
1320,57.8425,453
1321,57.8825,467
1322,57.9226,470
1323,57.9626,438
1324,58.0026,491
1325,58.0427,479
1326,58.0827,465
1327,58.1227,442
1328,58.1628,456
1329,58.2028,495
1330,58.2428,434
1331,58.2829,474
1332,58.3229,431
1333,58.3629,443
1334,58.403,420
1335,58.443,472
1336,58.483,453
1337,58.5231,427
1338,58.5631,462
1339,58.6031,428
1340,58.6431,454
1341,58.6832,471
1342,58.7232,437
1343,58.7632,437
1344,58.8033,420
1345,58.8433,461
1346,58.8833,461
1347,58.9234,433
1348,58.9634,438
1349,59.0034,431
1350,59.0435,445
1351,59.0835,420
1352,59.1235,430
1353,59.1636,427
1354,59.2036,421
1355,59.2436,450
1356,59.2837,434
1357,59.3237,436
1358,59.3637,440
1359,59.4038,443
1360,59.4438,451
1361,59.4838,454
1362,59.5239,431
1363,59.5639,425
1364,59.6039,448
1365,59.644,401
1366,59.684,421
1367,59.724,417
1368,59.764,406
1369,59.8041,447
1370,59.8441,434
1371,59.8841,450
1372,59.9242,422
1373,59.9642,409
1374,60.0042,419
1375,60.0443,423
1376,60.0843,427
1377,60.1243,401
1378,60.1644,410
1379,60.2044,423
1380,60.2444,459
1381,60.2845,446
1382,60.3245,400
1383,60.3645,393
1384,60.4046,439
1385,60.4446,414
1386,60.4846,457
1387,60.5247,415
1388,60.5647,435
1389,60.6047,442
1390,60.6448,421
1391,60.6848,444
1392,60.7248,384
1393,60.7649,427
1394,60.8049,401
1395,60.8449,403
1396,60.885,395
1397,60.925,437
1398,60.965,407
1399,61.005,434
1400,61.0451,392
1401,61.0851,406
1402,61.1251,418
1403,61.1652,435
1404,61.2052,379
1405,61.2452,397
1406,61.2853,434
1407,61.3253,408
1408,61.3653,423
1409,61.4054,394
1410,61.4454,381
1411,61.4854,424
1412,61.5255,429
1413,61.5655,411
1414,61.6055,427
1415,61.6456,386
1416,61.6856,424
1417,61.7256,411
1418,61.7657,437
1419,61.8057,403
