,     Angle,       PSD
721,33.8632,1089
722,33.9032,1083
723,33.9433,1080
724,33.9833,1099
725,34.0233,1078
726,34.0634,1032
727,34.1034,1102
728,34.1434,1094
729,34.1835,1076
730,34.2235,1118
731,34.2635,1103
732,34.3036,1091
733,34.3436,1073
734,34.3836,1109
735,34.4237,1061
736,34.4637,1160
737,34.5037,1071
738,34.5438,1116
739,34.5838,1114
740,34.6238,1070
741,34.6639,1135
742,34.7039,1104
743,34.7439,1077
744,34.784,1083
745,34.824,1057
746,34.864,1082
747,34.9041,1068
748,34.9441,1090
749,34.9841,1047
750,35.0241,1087
751,35.0642,1054
752,35.1042,1100
753,35.1442,1082
754,35.1843,1077
755,35.2243,1093
756,35.2643,1062
757,35.3044,1095
758,35.3444,1105
759,35.3844,1059
760,35.4245,1026
761,35.4645,1065
762,35.5045,1097
763,35.5446,1048
764,35.5846,1126
765,35.6246,1041
766,35.6647,1040
767,35.7047,1072
768,35.7447,1047
769,35.7848,1073
770,35.8248,1086
771,35.8648,1029
772,35.9049,1007
773,35.9449,1010
774,35.9849,1101
775,36.025,1068
776,36.065,1090
777,36.105,996
778,36.1451,1089
779,36.1851,1020
780,36.2251,1037
781,36.2651,986
782,36.3052,1100
783,36.3452,1044
784,36.3852,1089
785,36.4253,994
786,36.4653,993
787,36.5053,1035
788,36.5454,1087
789,36.5854,1071
790,36.6254,1056
791,36.6655,1036
792,36.7055,1069
793,36.7455,1059
794,36.7856,1082
795,36.8256,945
796,36.8656,1030
797,36.9057,1051
798,36.9457,1023
799,36.9857,998
800,37.0258,974
801,37.0658,1115
802,37.1058,1078
803,37.1459,985
804,37.1859,1011
805,37.2259,1045
806,37.266,1048
807,37.306,1015
808,37.346,1054
809,37.386,1048
810,37.4261,1087
811,37.4661,1010
812,37.5061,968
813,37.5462,1024
814,37.5862,988
815,37.6262,1050
816,37.6663,1018
817,37.7063,1055
818,37.7463,1021
819,37.7864,1027
820,37.8264,1047
821,37.8664,1010
822,37.9065,1024
823,37.9465,936
824,37.9865,1002
825,38.0266,1056
826,38.0666,1005
827,38.1066,1031
828,38.1467,1069
829,38.1867,1001
830,38.2267,1038
831,38.2668,1104
832,38.3068,975
833,38.3468,994
834,38.3869,994
835,38.4269,990
836,38.4669,993
837,38.507,1065
838,38.547,997
839,38.587,982
840,38.627,1015
841,38.6671,1008
