Batch,scan002
367.5,0.142
368.0,0.146
368.5,0.150
369.0,0.152
369.5,0.153
370.0,0.154
370.5,0.155
371.0,0.154
371.5,0.147
372.0,0.137
372.5,0.129
373.0,0.127
373.5,0.129
374.0,0.128
374.5,0.120
375.0,0.104
375.5,0.084
376.0,0.070
376.5,0.068
377.0,0.078
377.5,0.093
378.0,0.104
378.5,0.107
379.0,0.105
379.5,0.103
380.0,0.104
380.5,0.107
381.0,0.113
381.5,0.120
382.0,0.126
382.5,0.125
383.0,0.117
383.5,0.101
384.0,0.083
384.5,0.071
385.0,0.069
385.5,0.075
386.0,0.080
386.5,0.080
387.0,0.079
387.5,0.083
388.0,0.091
388.5,0.095
389.0,0.092
389.5,0.085
390.0,0.078
390.5,0.074
391.0,0.073
391.5,0.074
392.0,0.077
392.5,0.079
393.0,0.079
393.5,0.074
394.0,0.069
394.5,0.067
395.0,0.071
395.5,0.078
396.0,0.083
396.5,0.084
397.0,0.081
397.5,0.073
398.0,0.066
398.5,0.063
399.0,0.065
399.5,0.069
400.0,0.071
400.5,0.074
401.0,0.075
401.5,0.072
402.0,0.067
402.5,0.064
403.0,0.062
403.5,0.063
404.0,0.062
404.5,0.061
405.0,0.060
405.5,0.058
406.0,0.056
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
